Region	Site	Reference	Indicator	Latitude (¡N)	Longitude (¡E)	RSL (m)	RSL +1s	RSL -1s	Age (CE)	Age +2s	Age -2s
Newfoundland	Big River Marsh	Kemp et al. (in prep)	foraminifera	48.590	-58.840	-2.19	0.10	0.10	112	59	43
Newfoundland	Big River Marsh	Kemp et al. (in prep)	foraminifera	48.590	-58.840	-2.17	0.11	0.11	97	52.025	39
Newfoundland	Big River Marsh	Kemp et al. (in prep)	foraminifera	48.590	-58.840	-2.25	0.21	0.21	82	48	44
Newfoundland	Big River Marsh	Kemp et al. (in prep)	foraminifera	48.590	-58.840	-2.20	0.11	0.11	67	47.025	42.075
Newfoundland	Big River Marsh	Kemp et al. (in prep)	foraminifera	48.590	-58.840	-2.25	0.12	0.12	55	47.025	46
Newfoundland	Big River Marsh	Kemp et al. (in prep)	foraminifera	48.590	-58.840	-2.25	0.13	0.13	38	49	55
Newfoundland	Big River Marsh	Kemp et al. (in prep)	foraminifera	48.590	-58.840	-2.01	0.12	0.12	17	52	62
Newfoundland	Big River Marsh	Kemp et al. (in prep)	foraminifera	48.590	-58.840	-2.10	0.09	0.09	-1.5	55	65.05
Newfoundland	Big River Marsh	Kemp et al. (in prep)	foraminifera	48.590	-58.840	-2.37	0.14	0.14	-19	59.025	70.025
Newfoundland	Big River Marsh	Kemp et al. (in prep)	foraminifera	48.590	-58.840	-2.27	0.10	0.10	-40	61.025	80
Newfoundland	Big River Marsh	Kemp et al. (in prep)	foraminifera	48.590	-58.840	-2.13	0.14	0.14	-72	69	87
Newfoundland	Big River Marsh	Kemp et al. (in prep)	foraminifera	48.590	-58.840	-2.31	0.09	0.09	-108	73.05	71.025
Newfoundland	Big River Marsh	Kemp et al. (in prep)	foraminifera	48.590	-58.840	-2.40	0.13	0.13	-148	87	66
Newfoundland	Big River Marsh	Kemp et al. (in prep)	foraminifera	48.590	-58.840	-2.27	0.09	0.09	-184	92	63.025
Newfoundland	Big River Marsh	Kemp et al. (in prep)	foraminifera	48.590	-58.840	-2.15	0.07	0.07	-209	81	73.025
Newfoundland	Big River Marsh	Kemp et al. (in prep)	foraminifera	48.590	-58.840	-2.26	0.08	0.08	-230	79.025	82.025
Newfoundland	Big River Marsh	Kemp et al. (in prep)	foraminifera	48.590	-58.840	-1.97	0.13	0.13	-251	75	81.025
Newfoundland	Big River Marsh	Kemp et al. (in prep)	foraminifera	48.590	-58.840	-2.46	0.09	0.09	-276	74	90
Newfoundland	Big River Marsh	Kemp et al. (in prep)	foraminifera	48.590	-58.840	-2.47	0.07	0.07	-306	76	85.025
Newfoundland	Big River Marsh	Kemp et al. (in prep)	foraminifera	48.590	-58.840	-2.41	0.11	0.11	-335	73	80
Newfoundland	Big River Marsh	Kemp et al. (in prep)	foraminifera	48.590	-58.840	-2.42	0.10	0.10	-358	72.05	73.025
Newfoundland	Big River Marsh	Kemp et al. (in prep)	foraminifera	48.590	-58.840	-2.47	0.10	0.10	-382	69.05	67.025
Newfoundland	Big River Marsh	Kemp et al. (in prep)	foraminifera	48.590	-58.840	-2.44	0.10	0.10	-409	59.075	75.025
Newfoundland	Big River Marsh	Kemp et al. (in prep)	foraminifera	48.590	-58.840	-2.33	0.07	0.07	-434	45	71
Newfoundland	Big River Marsh	Kemp et al. (in prep)	foraminifera	48.590	-58.840	-2.53	0.14	0.14	-458	48.525	63.5
Newfoundland	Big River Marsh	Kemp et al. (in prep)	foraminifera	48.590	-58.840	-2.37	0.15	0.15	-481	59.5	73.5
Newfoundland	Big River Marsh	Kemp et al. (in prep)	foraminifera	48.590	-58.840	-2.42	0.11	0.11	-506	73	69.025
Newfoundland	Big River Marsh	Kemp et al. (in prep)	foraminifera	48.590	-58.840	-2.79	0.20	0.20	-533	70	66
Newfoundland	Big River Marsh	Kemp et al. (in prep)	foraminifera	48.590	-58.840	-2.63	0.09	0.09	-556	74	73.05
Newfoundland	Big River Marsh	Kemp et al. (in prep)	foraminifera	48.590	-58.840	-2.65	0.10	0.10	-581	73.025	74
Newfoundland	Big River Marsh	Kemp et al. (in prep)	foraminifera	48.590	-58.840	-2.35	0.10	0.10	-610	74.5	79.525
Newfoundland	Big River Marsh	Kemp et al. (in prep)	foraminifera	48.590	-58.840	-2.36	0.08	0.08	-635	80.5	74.5
Newfoundland	Big River Marsh	Kemp et al. (in prep)	foraminifera	48.590	-58.840	-2.36	0.08	0.08	-659	80	68
Newfoundland	Big River Marsh	Kemp et al. (in prep)	foraminifera	48.590	-58.840	-2.56	0.26	0.26	-708.5	91	62
Newfoundland	Big River Marsh	Kemp et al. (in prep)	foraminifera	48.590	-58.840	-3.03	0.13	0.13	-733.5	79	49
Newfoundland	Big River Marsh	Kemp et al. (in prep)	foraminifera	48.590	-58.840	-2.42	0.12	0.12	-753	78.025	40
Newfoundland	Big River Marsh	Kemp et al. (in prep)	foraminifera	48.590	-58.840	-2.55	0.16	0.16	-773	73.025	36
Newfoundland	Big River Marsh	Kemp et al. (in prep)	foraminifera	48.590	-58.840	-2.63	0.11	0.11	-795	58.025	44.025
Newfoundland	Big River Marsh	Kemp et al. (in prep)	foraminifera	48.590	-58.840	-2.51	0.09	0.09	-814	45	50
Newfoundland	Placentia	Kemp et al. (in prep)	foraminifera	47.235	-53.960	0.00	0.06	0.06	1993	15	14
Newfoundland	Placentia	Kemp et al. (in prep)	foraminifera	47.235	-53.960	0.03	0.07	0.07	1989	16	12
Newfoundland	Placentia	Kemp et al. (in prep)	foraminifera	47.235	-53.960	0.02	0.06	0.06	1984	17	10
Newfoundland	Placentia	Kemp et al. (in prep)	testates	47.235	-53.960	0.02	0.12	0.12	1975	13	9
Newfoundland	Placentia	Kemp et al. (in prep)	foraminifera	47.235	-53.960	-0.13	0.05	0.05	1968	10	12
Newfoundland	Placentia	Kemp et al. (in prep)	foraminifera	47.235	-53.960	-0.11	0.06	0.06	1961	11	26
Newfoundland	Placentia	Kemp et al. (in prep)	foraminifera	47.235	-53.960	-0.12	0.06	0.06	1934	26	17
Newfoundland	Placentia	Kemp et al. (in prep)	foraminifera	47.235	-53.960	-0.07	0.07	0.07	1916	22	25
Newfoundland	Placentia	Kemp et al. (in prep)	testates	47.235	-53.960	0.01	0.09	0.09	1890	27	22
Newfoundland	Placentia	Kemp et al. (in prep)	testates	47.235	-53.960	-0.03	0.10	0.10	1870	21	18
Newfoundland	Placentia	Kemp et al. (in prep)	testates	47.235	-53.960	-0.15	0.11	0.11	1858	14	28
Newfoundland	Placentia	Kemp et al. (in prep)	testates	47.235	-53.960	-0.16	0.08	0.08	1840	22	49
Newfoundland	Placentia	Kemp et al. (in prep)	testates	47.235	-53.960	-0.42	0.36	0.36	1812	29	83
Newfoundland	Placentia	Kemp et al. (in prep)	testates	47.235	-53.960	-0.20	0.12	0.12	1774	46	79
Newfoundland	Placentia	Kemp et al. (in prep)	testates	47.235	-53.960	-0.84	0.37	0.37	1737	74	59
Newfoundland	Placentia	Kemp et al. (in prep)	testates	47.235	-53.960	-0.31	0.15	0.15	1701	101	38
Newfoundland	Placentia	Kemp et al. (in prep)	testates	47.235	-53.960	-0.36	0.22	0.22	1664	124	107
Newfoundland	Placentia	Kemp et al. (in prep)	testates	47.235	-53.960	-0.29	0.08	0.08	1616	104	117
Newfoundland	Placentia	Kemp et al. (in prep)	testates	47.235	-53.960	-0.34	0.13	0.13	1564	93	95
Newfoundland	Placentia	Kemp et al. (in prep)	testates	47.235	-53.960	-0.50	0.27	0.27	1514	114	69
Newfoundland	Placentia	Kemp et al. (in prep)	testates	47.235	-53.960	-0.33	0.06	0.06	1454	133	33
Newfoundland	Placentia	Kemp et al. (in prep)	testates	47.235	-53.960	-0.34	0.07	0.07	1428	72	15
Newfoundland	Placentia	Kemp et al. (in prep)	testates	47.235	-53.960	-0.43	0.10	0.10	1421	13	14
Newfoundland	Placentia	Kemp et al. (in prep)	testates	47.235	-53.960	-0.47	0.11	0.11	1415	14	18
Newfoundland	Placentia	Kemp et al. (in prep)	testates	47.235	-53.960	-0.49	0.14	0.14	1410	14	30
Newfoundland	Placentia	Kemp et al. (in prep)	testates	47.235	-53.960	-0.50	0.13	0.13	1408	11	54
Newfoundland	Placentia	Kemp et al. (in prep)	testates	47.235	-53.960	-0.56	0.15	0.15	1405	12	67
Newfoundland	Placentia	Kemp et al. (in prep)	testates	47.235	-53.960	-0.51	0.11	0.11	1396	17	64
Newfoundland	Placentia	Kemp et al. (in prep)	testates	47.235	-53.960	-0.44	0.10	0.10	1381	26	53
Newfoundland	Placentia	Kemp et al. (in prep)	testates	47.235	-53.960	-0.51	0.12	0.12	1369	34	45
Newfoundland	Placentia	Kemp et al. (in prep)	testates	47.235	-53.960	-0.53	0.10	0.10	1357	42	40
Newfoundland	Placentia	Kemp et al. (in prep)	foraminifera	47.235	-53.960	-0.62	0.06	0.06	1342	52	35
Newfoundland	Placentia	Kemp et al. (in prep)	foraminifera	47.235	-53.960	-0.63	0.06	0.06	1324	59	26
Newfoundland	Placentia	Kemp et al. (in prep)	foraminifera	47.235	-53.960	-0.60	0.06	0.06	1307	58	58
Newfoundland	Placentia	Kemp et al. (in prep)	foraminifera	47.235	-53.960	-0.71	0.05	0.05	1285	58	85
Newfoundland	Placentia	Kemp et al. (in prep)	foraminifera	47.235	-53.960	-0.75	0.04	0.04	1259	60	92
Newfoundland	Placentia	Kemp et al. (in prep)	foraminifera	47.235	-53.960	-0.71	0.06	0.06	1239	63	98
Newfoundland	Placentia	Kemp et al. (in prep)	foraminifera	47.235	-53.960	-0.72	0.06	0.06	1217	72	102
Newfoundland	Placentia	Kemp et al. (in prep)	foraminifera	47.235	-53.960	-0.79	0.05	0.05	1196	71	107
Newfoundland	Placentia	Kemp et al. (in prep)	foraminifera	47.235	-53.960	-0.81	0.05	0.05	1170	67	119
Newfoundland	Placentia	Kemp et al. (in prep)	foraminifera	47.235	-53.960	-0.83	0.05	0.05	1139	65	171
Newfoundland	Placentia	Kemp et al. (in prep)	foraminifera	47.235	-53.960	-0.84	0.05	0.05	1093	78	232
Newfoundland	Placentia	Kemp et al. (in prep)	foraminifera	47.235	-53.960	-0.83	0.06	0.06	1045	86	303
Newfoundland	Placentia	Kemp et al. (in prep)	foraminifera	47.235	-53.960	-0.89	0.05	0.05	943	140	277
Newfoundland	Placentia	Kemp et al. (in prep)	foraminifera	47.235	-53.960	-0.90	0.05	0.05	787	207	184
Newfoundland	Placentia	Kemp et al. (in prep)	foraminifera	47.235	-53.960	-0.90	0.06	0.06	634	281	160
Newfoundland	Placentia	Kemp et al. (in prep)	foraminifera	47.235	-53.960	-0.92	0.06	0.06	523	175	187
Newfoundland	Placentia	Kemp et al. (in prep)	foraminifera	47.235	-53.960	-0.93	0.06	0.06	395	145	185
Newfoundland	Placentia	Kemp et al. (in prep)	foraminifera	47.235	-53.960	-0.93	0.08	0.08	255	199	197
Newfoundland	Placentia	Kemp et al. (in prep)	foraminifera	47.235	-53.960	-0.99	0.06	0.06	96	191	109
Newfoundland	Placentia	Kemp et al. (in prep)	foraminifera	47.235	-53.960	-0.96	0.07	0.07	39	160	95
Newfoundland	Placentia	Kemp et al. (in prep)	foraminifera	47.235	-53.960	-1.07	0.05	0.05	-16	127	72
Newfoundland	Placentia	Kemp et al. (in prep)	foraminifera	47.235	-53.960	-1.07	0.05	0.05	-68	100	80
Newfoundland	Placentia	Kemp et al. (in prep)	foraminifera	47.235	-53.960	-1.09	0.05	0.05	-113	58	69
Newfoundland	Placentia	Kemp et al. (in prep)	foraminifera	47.235	-53.960	-1.11	0.05	0.05	-154	67	55
Newfoundland	Placentia	Kemp et al. (in prep)	foraminifera	47.235	-53.960	-1.13	0.05	0.05	-197	76	46
Newfoundland	Placentia	Kemp et al. (in prep)	foraminifera	47.235	-53.960	-1.10	0.06	0.06	-220	52	37
Newfoundland	Placentia	Kemp et al. (in prep)	foraminifera	47.235	-53.960	-1.16	0.06	0.06	-232	26	39
Newfoundland	Placentia	Kemp et al. (in prep)	foraminifera	47.235	-53.960	-1.16	0.06	0.06	-242	32	37
Newfoundland	Placentia	Kemp et al. (in prep)	foraminifera	47.235	-53.960	-1.21	0.05	0.05	-252	34	40
